Date,Data storage capacity,Data storage capacity added per day,Cumulative renewable energy purchases,Energy intensity lower bound,Energy intensity estimate,Energy intensity upper bound,Energy consumption rate lower bound,Energy consumption rate estimate,Energy consumption rate upper bound,Energy used to seal data lower bound,Energy used to seal data estimate,Energy used to seal data upper bound,Cumulative energy use lower bound,Cumulative energy use estimate,Cumulative energy use upper bound,Energy used to store data lower bound,Energy used to store data estimate,Energy used to store data upper bound
2020-12-15T00:00:00.000Z,1682885969,18279488,48082648.86,4.927067614,33.41782512,74.41899179,7722.240831,52376.08125,116637.6072,4913.891964,27939.64902,45797.42924,15348460.71,108362092.5,232586348.5,1630.379927,5420.912283,14636.56414
2020-12-16T00:00:00.000Z,1700972301,18033312,48368894.85,4.83843642,32.74732389,73.06792321,7664.827939,51876.80094,115750.8357,4847.714932,27563.37639,45180.65988,15532415.41,109607136.7,235364366.5,1647.901965,5479.171976,14793.86639
2020-12-17T00:00:00.000Z,1718965254,18130976,48655140.84,4.819990776,32.60778129,72.78674308,7716.376958,52202.16051,116525.1083,4873.968968,27712.65289,45425.34727,15717607.29,110859989.6,238160967.1,1665.333538,5537.130876,14950.3565
2020-12-18T00:00:00.000Z,1737064266,17880064,48941386.83,4.733361162,31.95242213,71.466186,7657.476265,51691.57935,115615.6491,4806.518804,27329.14142,44796.71235,15901385.57,112100588.5,240935740.7,1682.867861,5595.431414,15107.76904
2020-12-19T00:00:00.000Z,1753011736,13559616,49227632.82,3.8620319,25.36075472,58.18389175,6305.228217,41404.46024,94992.15063,3645.095973,20725.46627,33972.26193,16052710.18,113094296.3,243215550.8,1698.31777,5646.801404,15246.46897
2020-12-20T00:00:00.000Z,1767816508,17884256,49513878.81,4.673181965,31.49716226,70.54883152,7693.96147,51857.16171,116152.1198,4807.645698,27335.54877,44807.21498,16237364.1,114338869.2,246003199.7,1712.660633,5694.490536,15375.23052
2020-12-21T00:00:00.000Z,1786123540,17376384,49800124.8,4.54101797,30.4973323,68.53416135,7553.788918,50731.0062,114003.6423,4671.119547,26559.28165,43534.79247,16418653.91,115556414.3,248739285.2,1730.396486,5753.461147,15534.45226
2020-12-22T00:00:00.000Z,1803976702,17850464,50086370.79,4.597733866,30.92639206,69.39872226,7724.580146,51958.94349,116595.6986,4798.561732,27283.89871,44722.55251,16604042.69,116803430,251537579.9,1747.692629,5810.969752,15689.72657
2020-12-23T00:00:00.000Z,1821310090,17625696,50372616.78,4.523625886,30.36575996,68.26904139,7673.09728,51507.22805,115799.8051,4738.139599,26940.34757,44159.41876,16788195.89,118039604.4,254316773.3,1764.485215,5866.804062,15840.48025
2020-12-24T00:00:00.000Z,1839201515,17753088,50658862.77,4.515153149,30.3016631,68.13988541,7733.960182,51903.41239,116716.1208,4772.385116,27135.06242,44478.58668,16973809.79,119285287.3,257117958.2,1781.818428,5924.43592,15996.08734
2020-12-25T00:00:00.000Z,1857392642,18343936,50945108.76,4.591300688,30.87772462,69.30065674,7942.177463,53413.26679,119878.4727,4931.216876,28038.15586,45958.89725,17164420.86,120567206.8,259995039.5,1799.441992,5983.033178,16154.30103
2020-12-26T00:00:00.000Z,1875329422,17985472,51231354.75,4.49402256,30.14180871,67.81777676,7848.974998,52643.77287,118446.231,4834.854583,27490.25439,45060.80155,17352795.1,121830658.3,262837747,1816.819144,6040.811134,16310.30258
2020-12-27T00:00:00.000Z,1893725496,18517728,51517600.74,4.558020442,30.62595721,68.79334218,8038.840744,54014.06065,121328.706,4977.935641,28303.79172,46394.31573,17545726.09,123126996.8,265749633.9,1834.641261,6100.068568,16470.29876
2020-12-28T00:00:00.000Z,1911663569,17677408,51803846.73,4.377049475,29.25689905,66.03467247,7792.791371,52088.26444,117566.5089,4752.040819,27019.38781,44288.978,17732751.94,124377116.1,268571228.1,1852.019666,6157.850688,16626.31156
2020-12-29T00:00:00.000Z,1929856846,18506112,52090092.72,4.493615064,30.13872597,67.81156501,8076.460841,54168.91225,121879.0309,4974.813028,28286.03701,46365.213,17926585.81,125677171.1,271496322.8,1869.645312,6216.454872,16784.54395
2020-12-30T00:00:00.000Z,1948283209,18208704,52376338.71,4.410731942,29.5117093,66.54811838,8003.185487,53548.41025,120750.2388,4894.863809,27831.4578,45620.087,18118661.09,126962333.9,274394326.5,1887.496773,6275.809873,16944.80355
2020-12-31T00:00:00.000Z,1966270333,17913440,52662584.7,4.330466219,28.90449343,65.32457064,7930.088095,52930.83184,119624.4408,4815.490941,27380.15564,44880.33258,18308982.05,128232674.9,277265311.1,1904.922699,6333.749997,17101.24297
2021-01-01T00:00:00.000Z,1984233164,18242560,55599815.12,4.358869952,29.11936968,65.75754902,8055.022281,53811.46356,121517.3952,4903.964979,27883.20568,45704.90982,18502301.41,129524151.1,280181726.5,1922.325089,6391.611868,17257.4711
2021-01-02T00:00:00.000Z,2003116721,18964896,58537045.53,4.452172189,29.82520769,67.17982166,8305.74013,55640.35125,125327.17,5098.143343,28987.27459,47514.65044,18701637.95,130859520.5,283189576.5,1940.619479,6452.439582,17421.70706
2021-01-03T00:00:00.000Z,2021526214,18193920,61474275.95,4.29290709,28.62035597,64.75203001,8082.226121,53883.34379,121908.1935,4890.889574,27808.8609,45583.04717,18895610.21,132152721.8,286115371.1,1958.454596,6511.740241,17581.81994
2021-01-04T00:00:00.000Z,2039834225,18607808,65391643.12,4.334502664,28.93502943,65.38610105,8234.443966,54969.13877,124216.8311,5002.150947,28441.47629,46620.00216,19093235.66,133471982.2,289096573,1976.191397,6570.714006,17741.05021
2021-01-05T00:00:00.000Z,2058462939,18439936,69309010.29,4.278608143,28.51218343,64.53406095,8202.489739,54660.50738,123717.7968,4957.023596,28184.88898,46199.41565,19290094.23,134783835.4,292065798,1994.238895,6630.720819,17903.06972
2021-01-06T00:00:00.000Z,2076833910,18281344,73226377.46,4.225609976,28.11124855,63.72617203,8173.184552,54372.84171,123259.3088,4914.390894,27942.48586,45802.07926,19486249.48,136088784.6,295024019.4,2012.036692,6689.897391,18062.84757
2021-01-07T00:00:00.000Z,2095088032,17979488,77143744.63,4.150415035,27.54239351,62.57992184,8098.301354,53740.79478,122106.1175,4833.245964,27481.10802,45045.80924,19680607.55,137378564.7,297954564.2,2029.721285,6748.697569,18221.60914
2021-01-08T00:00:00.000Z,2112947090,18090592,81061111.8,4.143619376,27.49098387,62.47633076,8153.960577,54097.72914,122943.1306,4863.112941,27650.92715,45324.1692,19876301.44,138676911.2,300905197.3,2047.023141,6806.225166,18376.93473
2021-01-09T00:00:00.000Z,2131213172,18358144,84978478.97,4.161384658,27.62537948,62.74713963,8259.711598,54832.14988,124543.468,4935.03627,28059.87236,45994.49398,20074533.34,139992883.9,303894238.5,2064.719321,6865.06387,18535.80032
2021-01-10T00:00:00.000Z,2150012480,18923392,88895846.14,4.225276216,28.10872363,63.72108429,8460.503627,56283.64776,127592.2418,5086.986237,28923.83697,47410.66632,20277584.2,141343692.5,306956450.2,2082.932091,6925.620201,18699.30354
2021-01-11T00:00:00.000Z,2168704435,18971296,92813213.31,4.206961812,27.97017387,63.44190474,8497.067484,56493.13341,128137.6371,5099.863791,28997.0568,47530.685,20481512.6,142699528.7,310031751.4,2101.040857,6985.830726,18861.87308
2021-01-12T00:00:00.000Z,2187834439,19144896,96730580.48,4.207935644,27.97754098,63.45674957,8574.003838,57006.46683,129298.1786,5146.530943,29262.39919,47965.62244,20687287.46,144067685,313134905.5,2119.574005,7047.452295,19028.25247
2021-01-13T00:00:00.000Z,2206939507,18912768,100647947.7,4.146309894,27.51133783,62.51734425,8522.21168,56546.04951,128496.4354,5084.130294,28907.5985,47384.04895,20891819.32,145424791.2,316218817.8,2138.082994,7108.99354,19194.41497
2021-01-14T00:00:00.000Z,2225976863,19344416,104565314.8,4.187393963,27.82214171,63.14361806,8680.896907,57678.15163,130903.1926,5200.165909,29567.35952,48465.49985,21100159.6,146809068,319360492.3,2156.526385,7170.316671,19359.98857
2021-01-15T00:00:00.000Z,2245313183,19142336,108482682,4.13124945,27.3974045,62.28776714,8638.900567,57291.00994,130250.626,5145.842764,29258.48631,47959.20861,21307491.98,148184053.3,322486505.2,2175.259412,7232.602825,19528.16235
2021-01-16T00:00:00.000Z,2265146129,20634656,112400049.2,4.330217887,28.90261478,65.32078513,9134.948519,60972.42795,137799.5346,5547.008226,31539.45266,51698.06714,21526729.42,149647392.7,325793691.7,2194.47357,7296.488711,19700.65543
2021-01-17T00:00:00.000Z,2285246578,19124320,116317416.3,4.077822643,26.99322694,61.47334417,8678.836973,57449.7315,130833.8245,5140.999702,29230.94939,47914.07133,21735020.27,151026187.3,328933701.4,2213.946885,7361.236277,19875.47506
2021-01-18T00:00:00.000Z,2304649891,20190016,120234783.5,4.211321905,28.00315828,63.50836876,9039.0654,60105.20802,136312.6143,5427.480101,30859.83376,50584.06609,21951956.54,152468713.5,332205201.8,2232.744814,7423.738229,20044.2315
2021-01-19T00:00:00.000Z,2325004826,20307968,124152150.7,4.202478278,27.93625562,63.37355904,9099.750107,60491.19787,137224.6357,5459.187958,31040.11985,50879.58303,22170349.24,153920503.3,335498590.8,2252.464675,7489.305546,20221.26447
2021-01-20T00:00:00.000Z,2344871058,19759968,128069517.8,4.097674986,27.14341131,61.77596761,8948.631101,59276.6326,134908.2948,5311.874598,30202.51829,49506.62383,22385115.11,155343143.6,338736387.7,2271.711081,7553.298652,20394.04705
2021-01-21T00:00:00.000Z,2364823282,20399872,131986885,4.165622567,27.65743956,62.81174112,9174.422576,60913.11295,138337.4145,5483.893591,31180.59236,51109.83931,22605299.94,156805059.5,342056483.4,2291.040796,7617.568756,20567.57753
2021-01-22T00:00:00.000Z,2386346249,21970240,135904252.2,4.363258776,29.15257145,65.82445101,9697.159952,64790.36949,146292.0865,5906.039917,33580.85273,55044.2393,22838030.36,158360029.6,345567491,2311.892246,7686.898537,20754.76923
2021-01-23T00:00:00.000Z,2408157430,21921952,139821619.4,4.328027779,28.88604646,65.28739975,9706.776825,64784.79822,146424.7115,5893.059137,33507.04597,54923.25854,23070991.59,159914866,349081681.6,2333.022918,7757.156714,20944.46762
2021-01-24T00:00:00.000Z,2430146342,22041920,143738986.5,4.316787063,28.80100965,65.11604948,9769.968958,65183.88935,147373.9086,5925.308934,33690.41346,55223.82637,23305469.43,161479280.6,352618653,2354.325776,7827.987397,21135.71178
2021-01-25T00:00:00.000Z,2452413803,22583136,147656353.7,4.363902578,29.15744185,65.83426493,9967.102592,66595.25712,150364.6933,6070.79862,34517.64588,56579.78893,23544678.43,163077568,356227403.1,2375.898492,7899.715342,21329.37857
2021-01-26T00:00:00.000Z,2475029803,22533312,151573720.9,4.328386545,28.88876055,65.29286868,9977.15229,66590.07011,150503.4006,6057.404932,34441.49139,56454.95988,23784128.64,164675730.9,359839482.2,2397.808873,7972.566001,21526.07671
2021-01-27T00:00:00.000Z,2497778805,23312256,155491088,4.406361893,29.47864957,66.4815026,10250.24554,68574.34855,154651.7835,6266.800658,35632.08393,58406.52618,24030133.03,166321516.6,363551122.4,2419.848106,8045.845087,21723.9316
2021-01-28T00:00:00.000Z,2521040737,22655232,159408455.2,4.2882644,28.58523369,64.68125816,10068.4252,67115.33164,151865.2651,6090.179466,34627.84246,56760.41825,24271773.77,167932285.8,367195886.2,2442.384266,8120.776422,21926.2476
2021-01-29T00:00:00.000Z,2543866087,23326944,163325822.4,4.350736677,29.05784088,65.6335677,10307.59093,68842.67179,155496.4176,6270.749086,35654.5341,58443.3255,24519154.45,169584511.3,370927797.6,2464.497465,8194.301439,22124.76652
2021-01-30T00:00:00.000Z,2567411706,23625408,167243189.6,4.361688428,29.14069165,65.80051306,10429.18295,69677.97211,157334.8488,6350.982179,36110.72737,59191.0972,24769453.32,171256783.9,374703831.3,2487.308461,8270.146587,22329.54983
2021-01-31T00:00:00.000Z,2590892716,23313088,171168821.9,4.292225816,28.61520208,64.74164486,10356.95579,69047.24859,156218.7971,6267.024316,35633.35562,58408.61068,25018018.76,172913919.2,378453079.9,2510.056863,8345.783617,22533.77122
2021-02-01T00:00:00.000Z,2614566367,23868256,175249587.7,4.336797676,28.95239135,65.42108556,10560.12264,70499.20845,159300.6495,6416.264578,36481.91325,59799.52858,25271460.16,174605901.5,382276292.8,2532.991896,8422.041181,22739.66806
2021-02-02T00:00:00.000Z,2637973707,23703936,179330353.5,4.287992038,28.58317325,64.67710636,10534.75798,70223.26766,158899.0037,6372.092076,36230.75506,59387.84125,25524292.83,176291261.3,386089866.2,2555.668927,8497.440905,22943.24872
2021-02-03T00:00:00.000Z,2661709198,23395456,183411119.3,4.221226424,28.07808666,63.65935041,10464.03982,69603.04597,157805.7916,6289.166482,35759.25263,58614.97546,25775428.28,177961735.7,389877202.6,2578.663871,8573.897669,23149.68341
2021-02-04T00:00:00.000Z,2685208003,23656896,187491885.1,4.228189334,28.13076157,63.76549102,10573.83403,70349.26312,159464.4103,6359.446783,36158.85583,59269.98724,26029198.77,179650119.3,393704345.8,2601.429513,8649.592019,23354.05956
2021-02-05T00:00:00.000Z,2709189215,24488032,191572650.9,4.306118039,28.72029773,64.95341393,10864.89162,72465.01824,163885.8472,6582.872762,37429.22227,61352.31537,26289954.59,181389281.2,397637603.4,2624.662511,8726.840299,23562.63136
2021-02-06T00:00:00.000Z,2733409097,23805056,195653416.6,4.19373635,27.87012232,63.24029958,10675.93423,70948.56898,160989.9198,6399.275154,36385.31394,59641.1873,26546175.48,183092048.1,401501358.8,2648.126733,8804.857383,23773.27894
2021-02-07T00:00:00.000Z,2757722669,24257728,199734182.4,4.223492599,28.09523044,63.69389534,10847.32011,72157.80567,163586.9025,6520.962441,37077.20952,60775.31173,26806509.6,184823836.8,405427441.8,2671.681722,8883.176261,23984.74137
2021-02-08T00:00:00.000Z,2781971691,24614400,203814948.2,4.241045575,28.22801995,63.9614679,10988.18028,73136.34491,165718.6011,6616.843008,37622.37197,61668.91776,27070224.34,186579110.5,409404685.5,2695.174174,8961.287211,24195.64239
2021-02-09T00:00:00.000Z,2806539776,24560896,207895714,4.208172057,27.97932946,63.46035337,10999.29424,73132.19926,165872.2814,6602.460063,37540.59271,61534.86884,27334205.82,188334284.7,413385617.5,2718.975735,9040.425926,24409.31839
2021-02-10T00:00:00.000Z,2831197681,24483616,211976479.8,4.172915244,27.71260918,62.92290859,11002.96896,73071.45263,165912.5023,6581.685653,37422.47255,61341.25153,27598275.5,190088000.9,417367514.8,2742.864313,9119.85397,24623.77559
2021-02-11T00:00:00.000Z,2855405434,23955040,216057245.6,4.084894555,27.04672645,61.58114637,10862.97455,71925.4554,163762.9606,6439.593853,36614.55999,60016.95722,27858985.34,191814213.2,421297823.2,2766.316784,9197.831984,24834.31768
2021-02-12T00:00:00.000Z,2879563135,24328096,220138011.4,4.10504833,27.19919118,61.88836475,11008.92745,72942.84945,165972.3498,6539.878767,37184.76489,60951.61172,28123198.03,193564842.9,425281156.8,2789.720765,9275.64877,25044.42445
2021-02-13T00:00:00.000Z,2903820387,24348640,224218777.2,4.08342009,27.03557201,61.55867004,11043.17466,73114.82466,166478.8658,6545.401405,37216.16578,61003.08266,28388232.66,195319600.1,429276646.9,2813.221191,9353.786231,25255.39705
2021-02-14T00:00:00.000Z,2928028277,24133248,228299542.9,4.034753043,26.66740237,60.81680349,11002.52476,72720.3751,165843.7032,6487.499727,36886.94557,60463.43954,28652291.69,197064890.4,433256893.1,2836.673795,9431.764686,25465.94033
2021-02-15T00:00:00.000Z,2952677770,24949088,232380308.7,4.10542672,27.20205373,61.89413283,11289.49431,74802.80412,170202.395,6706.813836,38133.93254,62507.44508,28923237.95,198860159.1,437341747.8,2860.554224,9511.165633,25680.32437
2021-02-16T00:00:00.000Z,2977485794,24993376,236461074.5,4.086514251,27.05897956,61.60583655,11331.90294,75034.54317,170832.9685,6718.719336,38201.62541,62618.40423,29195202.01,200660989.6,441441736.2,2884.588237,9591.07724,25896.0872
2021-02-17T00:00:00.000Z,3002358489,24785088,240541840.3,4.039199956,26.70104358,60.88459096,11294.26647,74660.50317,170243.3159,6662.727356,37883.26346,62096.55948,29466262.81,202452843,445527573,2908.684904,9671.197165,26112.41249
2021-02-18T00:00:00.000Z,3027064593,24217408,244622606.1,3.952377292,26.04422399,59.56109108,11142.43768,73423.18845,167913.055,6510.123619,37015.58161,60674.294,29733679.75,204215000.9,449557483.6,2932.620178,9750.780467,26327.28888
2021-02-19T00:00:00.000Z,3051030833,24407072,248703371.9,3.952145877,26.04247332,59.55756346,11229.99836,73999.52884,169232.4527,6561.109095,37305.47734,61149.47819,30003198.14,205990991,453619059.8,2955.838671,9827.980519,26535.73046
2021-02-20T00:00:00.000Z,3076333327,25614176,252784137.7,4.063381472,26.88397845,61.25320707,11641.82633,77024.17567,175494.0323,6885.602792,39150.49959,64173.75655,30282600.32,207839572.6,457830913.7,2980.351727,9909.484913,26755.79384
2021-02-21T00:00:00.000Z,3101938824,25611968,256864903.5,4.039729621,26.70505053,60.89266502,11670.39773,77148.37141,175913.1641,6885.009238,39147.12473,64168.22463,30562688.22,209691135,462052826.8,3005.158333,9991.96534,26978.49253
2021-02-22T00:00:00.000Z,3127642716,25986912,260945669.3,4.057449014,26.83909899,61.16277438,11818.7171,78178.11562,178157.6367,6985.801684,39720.21538,65107.60932,30846335.75,211567411.2,466328607.1,3030.060263,10074.76272,27202.04699
2021-02-23T00:00:00.000Z,3153864806,26196928,265026435,4.056600426,26.83267936,61.14983875,11915.31244,78814.70313,179613.3112,7042.258185,40041.21854,65633.78341,31132301.57,213458965.5,470639323.7,3055.464224,10159.22931,27430.10838
2021-02-24T00:00:00.000Z,3179829791,26088864,269107200.8,4.021924214,26.57035137,60.62124449,11910.71648,78686.69448,179526.6189,7013.20842,39876.04596,65363.03987,31418157.08,215347447.7,474947959.6,3080.619102,10242.86772,27655.93364
2021-02-25T00:00:00.000Z,3206040129,26333792,273187966.6,4.025099171,26.59437014,60.66964262,12018.37274,79407.00081,181150.9103,7079.049965,40250.41106,65976.68248,31706596.33,217253217.2,479295578.5,3106.011677,10327.29646,27883.89281
2021-02-26T00:00:00.000Z,3233231040,27327200,277268732.4,4.106220545,27.20805907,61.90623367,12364.57352,81928.39206,186410.8781,7346.097904,41768.80538,68465.56688,32003344.33,219219500.1,483769436.5,3132.354232,10414.88383,28120.38032
2021-02-27T00:00:00.000Z,3259764868,26438304,281349498.2,3.989911225,26.32817085,60.13324763,12112.942,79929.4993,182558.0821,7107.144881,40410.15451,66238.52684,32294053.24,221137809.6,488150827.6,3158.060204,10500.35459,28351.15299
2021-02-28T00:00:00.000Z,3286261353,26042464,285442529.2,3.926612141,25.84930881,59.16833448,12017.6689,79113.60313,181088.793,7000.735172,39805.12495,65246.78931,32582475.61,223036537.5,492496955.7,3183.729999,10585.70507,28581.60087
